Unit;LoC;NOC;CBO;DIT;RFC;WMC;LCOM;LCOM2;LCOM3;NoA;NoPA;NoM;NoPM;NoI;Ca;Ce;CCC;LMLoC;LPL;TLoC;CLoC;FLoC;ECC;FCC;HCC;TCC;RCo;SCo;HCo;NoR;NoS;NoH;TFC;NoCA;NoCI;NoCRN;NoDR;NoEH;NoGH;NoGS;NoNPB;NoOC;NoOCA;NoSF;NoSKS
org.apache.hadoop.hbase.util.Methods;34.0;0.0;22.0;1.0;8.0;5.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;18.0;2.0;22.0;6.0;30.0;5.0;2.0;20.0;0.0;19.0;0.0;9.0;2.0;4.0;1.0;5.0;7.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.security.UserProvider;152.0;0.0;42.0;2.0;32.0;14.0;34.0;0.8333333333333334;0.9375;4.0;0.0;9.0;9.0;35.0;4.0;41.0;23.0;54.0;3.0;2.0;1.0;0.0;7.0;0.0;2.0;2.0;0.0;1.0;1.0;0.0;3.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.types.OrderedInt64;39.0;0.0;21.0;2.0;9.0;8.0;20.0;1.0;1.1666666666666667;2.0;2.0;7.0;7.0;5.0;1.0;17.0;15.0;3.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.test.LoadTestKVGenerator;85.0;0.0;19.0;1.0;17.0;10.0;6.0;0.75;1.0;5.0;0.0;4.0;3.0;17.0;0.0;0.0;16.0;12.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.CompoundConfiguration$ImmutableConfWrapper;36.0;0.0;13.0;1.0;12.0;6.0;0.0;0.0;0.0;1.0;0.0;6.0;6.0;7.0;2.0;13.0;12.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.trace.HBaseHTraceConfiguration;52.0;0.0;13.0;2.0;9.0;6.0;0.0;0.25;0.3333333333333333;3.0;1.0;4.0;3.0;19.0;3.0;13.0;10.0;15.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.FastLongHistogram$Bins;179.0;0.0;14.0;1.0;13.0;36.0;4.0;0.6;0.75;9.0;0.0;5.0;2.0;28.0;0.0;0.0;41.0;73.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.types.StructBuilder;22.0;0.0;13.0;1.0;7.0;3.0;0.0;0.0;0.0;1.0;0.0;3.0;3.0;5.0;1.0;9.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.AsyncConsoleAppender;18.0;0.0;10.0;3.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;5.0;1.0;11.0;2.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.RetryCounterFactory;22.0;0.0;10.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;3.0;1.0;11.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.MD5Hash;32.0;0.0;17.0;1.0;7.0;2.0;1.0;1.0;2.0;1.0;0.0;2.0;2.0;7.0;2.0;14.0;4.0;10.0;3.0;4.0;2.0;0.0;4.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.io.encoding.CompressionState;88.0;2.0;15.0;1.0;12.0;3.0;8.0;0.625;0.78125;8.0;0.0;5.0;0.0;12.0;5.0;15.0;8.0;31.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.io.encoding.BufferedDataBlockEncoder$SeekerState;235.0;2.0;24.0;1.0;51.0;35.0;328.0;0.8688172043010752;0.8977777777777778;15.0;0.0;31.0;25.0;34.0;9.0;23.0;66.0;28.0;2.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.CompoundConfiguration;366.0;0.0;41.0;2.0;42.0;58.0;54.0;0.43333333333333335;0.4642857142857143;2.0;0.0;15.0;14.0;76.0;2.0;33.0;79.0;52.0;2.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;2.0;2.0;0.0;4.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.ChoreService$ChoreServiceThreadFactory;18.0;0.0;11.0;1.0;3.0;1.0;0.0;0.0;0.0;3.0;0.0;1.0;1.0;3.0;2.0;11.0;2.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.DefaultEnvironmentEdge;10.0;0.0;9.0;1.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;2.0;9.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.io.encoding.DiffKeyDeltaEncoder$DiffCompressionState;14.0;0.0;8.0;2.0;4.0;0.0;0.0;0.5;1.0;2.0;0.0;2.0;0.0;3.0;2.0;8.0;2.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.Pair;100.0;0.0;18.0;1.0;14.0;18.0;25.0;0.7037037037037037;0.7916666666666667;3.0;0.0;9.0;8.0;11.0;4.0;14.0;27.0;7.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.codec.CellCodecWithTags$CellEncoder;37.0;0.0;11.0;2.0;26.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;33.0;2.0;11.0;2.0;18.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.OrderedBytes;1488.0;0.0;35.0;1.0;137.0;332.0;1093.0;0.9440677966101695;0.960344827586207;30.0;3.0;59.0;45.0;557.0;12.0;32.0;391.0;103.0;5.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;2.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.codec.CellCodec$CellDecoder;33.0;0.0;13.0;2.0;8.0;2.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;14.0;2.0;15.0;4.0;14.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.io.encoding.EncoderBufferTooSmallException;5.0;0.0;7.0;3.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;5.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.types.RawByte;51.0;0.0;20.0;1.0;17.0;11.0;0.0;1.0;0.0;0.0;0.0;11.0;11.0;13.0;1.0;17.0;22.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.AbstractPositionedByteRange;242.0;2.0;18.0;2.0;56.0;26.0;633.0;0.725;0.7435897435897436;2.0;0.0;40.0;38.0;19.0;3.0;18.0;66.0;6.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.Counter$Container;16.0;0.0;5.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;2.0;2.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.DynamicClassLoader;190.0;0.0;32.0;4.0;38.0;35.0;0.0;0.625;0.8333333333333334;10.0;0.0;4.0;1.0;61.0;1.0;32.0;40.0;69.0;1.0;15.0;25.0;0.0;23.0;0.0;11.0;8.0;2.0;1.0;3.0;2.0;2.0;6.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.codec.BaseDecoder$PBIS;8.0;0.0;7.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;7.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.Strings;86.0;0.0;13.0;1.0;15.0;12.0;15.0;0.8333333333333334;1.0;2.0;2.0;6.0;6.0;16.0;3.0;14.0;18.0;6.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.io.crypto.DefaultCipherProvider;45.0;0.0;19.0;1.0;8.0;8.0;14.0;0.75;0.9;2.0;0.0;6.0;6.0;4.0;2.0;16.0;14.0;6.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.JVM;272.0;0.0;29.0;1.0;31.0;37.0;28.0;0.7714285714285715;0.8571428571428572;7.0;0.0;10.0;9.0;63.0;4.0;29.0;51.0;53.0;1.0;47.0;13.0;56.0;44.0;11.0;13.0;20.0;0.0;0.0;2.0;0.0;0.0;12.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;12.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.types.OrderedNumeric;67.0;0.0;25.0;2.0;20.0;24.0;25.0;1.0;1.1428571428571428;2.0;2.0;8.0;8.0;17.0;1.0;21.0;32.0;13.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.ConcatenatedLists;134.0;0.0;28.0;1.0;24.0;17.0;93.0;0.7333333333333334;0.7857142857142857;2.0;0.0;15.0;15.0;26.0;2.0;18.0;40.0;11.0;1.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;2.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.codec.KeyValueCodecWithTags$KeyValueEncoder;10.0;0.0;10.0;2.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;3.0;2.0;11.0;1.0;4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.io.encoding.FastDiffDeltaEncoder$FastDiffCompressionState;37.0;0.0;15.0;2.0;11.0;0.0;1.0;0.33333333333333337;0.5;2.0;0.0;3.0;0.0;12.0;2.0;15.0;3.0;11.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.test.RedundantKVGenerator;367.0;0.0;31.0;1.0;46.0;43.0;209.0;0.9491978609625669;0.9943977591036415;34.0;0.0;22.0;21.0;57.0;0.0;0.0;65.0;79.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.ByteRangeUtils;45.0;0.0;25.0;1.0;14.0;12.0;0.0;1.0;0.0;0.0;0.0;5.0;5.0;23.0;1.0;18.0;17.0;10.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.CellComparator;468.0;0.0;31.0;1.0;74.0;109.0;561.0;1.0;1.0303030303030303;1.0;0.0;34.0;28.0;221.0;17.0;15.0;144.0;65.0;6.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.types.CopyOnWriteArrayMap$ArrayKeyIterator;23.0;0.0;16.0;1.0;4.0;2.0;2.0;0.33333333333333337;0.5;2.0;0.0;3.0;3.0;2.0;3.0;12.0;5.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.types.Union4;36.0;0.0;22.0;3.0;9.0;8.0;7.0;0.4;0.5;1.0;0.0;5.0;5.0;8.0;1.0;13.0;13.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.WeakObjectPool;156.0;0.0;27.0;1.0;10.0;12.0;0.0;0.6666666666666667;1.0;5.0;2.0;3.0;3.0;14.0;3.0;11.0;16.0;24.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.types.Union2;50.0;1.0;22.0;1.0;11.0;9.0;18.0;0.5714285714285714;0.6666666666666666;2.0;0.0;7.0;7.0;9.0;2.0;15.0;16.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.types.Union3;36.0;1.0;21.0;2.0;9.0;8.0;7.0;0.4;0.5;1.0;0.0;5.0;5.0;8.0;2.0;13.0;13.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.io.compress.Compression$FinishOnFlushCompressionStream;16.0;0.0;10.0;3.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;5.0;2.0;10.0;2.0;5.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.types.RawBytesFixedLength;30.0;0.0;14.0;2.0;4.0;2.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;4.0;1.0;10.0;4.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.SimpleMutableByteRange;183.0;0.0;19.0;2.0;19.0;33.0;0.0;1.0;0.0;0.0;0.0;12.0;12.0;23.0;2.0;16.0;45.0;15.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.Tag;220.0;0.0;24.0;1.0;27.0;26.0;65.0;0.8557692307692308;0.9270833333333334;8.0;4.0;13.0;10.0;27.0;14.0;18.0;41.0;13.0;4.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.io.compress.ReusableStreamGzipCodec$ReusableGzipOutputStream;134.0;0.0;24.0;2.0;12.0;0.0;0.0;1.0;1.2;2.0;0.0;6.0;6.0;34.0;3.0;25.0;15.0;2.0;3.0;4.0;2.0;7.0;13.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;6.0;2.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.io.ImmutableBytesWritable$Comparator;15.0;0.0;15.0;2.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;2.0;2.0;12.0;2.0;2.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.AuthUtil;99.0;0.0;31.0;1.0;23.0;11.0;3.0;0.5;0.6666666666666666;2.0;0.0;4.0;4.0;25.0;3.0;29.0;15.0;53.0;1.0;5.0;5.0;0.0;8.0;0.0;3.0;2.0;2.0;1.0;2.0;2.0;1.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.types.PBType;63.0;0.0;19.0;1.0;13.0;7.0;0.0;1.0;0.0;0.0;0.0;7.0;7.0;12.0;1.0;16.0;14.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.TableName;469.0;0.0;34.0;1.0;55.0;94.0;334.0;0.9548872180451128;0.9902534113060428;19.0;10.0;28.0;26.0;99.0;4.0;26.0;128.0;26.0;4.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;2.0;1.0;0.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.MurmurHash3;59.0;0.0;14.0;2.0;2.0;7.0;1.0;0.5;1.0;1.0;0.0;2.0;2.0;1.0;2.0;14.0;9.0;49.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.io.LimitInputStream;69.0;0.0;15.0;3.0;14.0;12.0;0.0;0.33333333333333337;0.4;2.0;0.0;6.0;6.0;13.0;0.0;0.0;18.0;11.0;3.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.RetryCounter$ExponentialBackoffPolicy;5.0;1.0;9.0;2.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;3.0;4.0;9.0;2.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.Hash;111.0;3.0;16.0;1.0;16.0;24.0;26.0;0.78125;0.8928571428571429;4.0;4.0;8.0;8.0;14.0;4.0;16.0;32.0;11.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.io.util.LRUDictionary$BidirectionalLRUMap$Node;30.0;2.0;10.0;1.0;5.0;4.0;0.0;0.4;0.6;5.0;0.0;3.0;2.0;3.0;5.0;7.0;7.0;8.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
